Id,Date,Delta T [min],Device,Channel,Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],Error
3294336,22/10/19 13:30:33,0.000,SABD0000000003 (OXY-10 ST),3,Gates3 (PSt7-10),19/10/19 8:02:27,default,203.070,µmol/L,27.523,¡C,1016.000,hPa,Humid,34,0
3294340,22/10/19 13:30:36,0.046,SABD0000000003 (OXY-10 ST),3,Gates3 (PSt7-10),19/10/19 8:02:27,default,203.037,µmol/L,27.525,¡C,1016.000,hPa,Humid,34,0
3294344,22/10/19 13:30:39,0.095,SABD0000000003 (OXY-10 ST),3,Gates3 (PSt7-10),19/10/19 8:02:27,default,203.296,µmol/L,27.510,¡C,1016.000,hPa,Humid,34,0
3294348,22/10/19 13:30:42,0.146,SABD0000000003 (OXY-10 ST),3,Gates3 (PSt7-10),19/10/19 8:02:27,default,203.313,µmol/L,27.521,¡C,1016.000,hPa,Humid,34,0
3294352,22/10/19 13:30:45,0.196,SABD0000000003 (OXY-10 ST),3,Gates3 (PSt7-10),19/10/19 8:02:27,default,203.632,µmol/L,27.529,¡C,1016.000,hPa,Humid,34,0
3294356,22/10/19 13:30:48,0.246,SABD0000000003 (OXY-10 ST),3,Gates3 (PSt7-10),19/10/19 8:02:27,default,204.292,µmol/L,27.515,¡C,1016.000,hPa,Humid,34,0
3294360,22/10/19 13:30:51,0.296,SABD0000000003 (OXY-10 ST),3,Gates3 (PSt7-10),19/10/19 8:02:27,default,204.602,µmol/L,27.509,¡C,1016.000,hPa,Humid,34,0
3294364,22/10/19 13:30:54,0.345,SABD0000000003 (OXY-10 ST),3,Gates3 (PSt7-10),19/10/19 8:02:27,default,204.508,µmol/L,27.518,¡C,1016.000,hPa,Humid,34,0
3294368,22/10/19 13:30:57,0.396,SABD0000000003 (OXY-10 ST),3,Gates3 (PSt7-10),19/10/19 8:02:27,default,204.593,µmol/L,27.519,¡C,1016.000,hPa,Humid,34,0
3294372,22/10/19 13:31:00,0.446,SABD0000000003 (OXY-10 ST),3,Gates3 (PSt7-10),19/10/19 8:02:27,default,205.134,µmol/L,27.513,¡C,1016.000,hPa,Humid,34,0
3294376,22/10/19 13:31:03,0.496,SABD0000000003 (OXY-10 ST),3,Gates3 (PSt7-10),19/10/19 8:02:27,default,205.472,µmol/L,27.513,¡C,1016.000,hPa,Humid,34,0
3294380,22/10/19 13:31:06,0.546,SABD0000000003 (OXY-10 ST),3,Gates3 (PSt7-10),19/10/19 8:02:27,default,205.841,µmol/L,27.510,¡C,1016.000,hPa,Humid,34,0
3294384,22/10/19 13:31:09,0.596,SABD0000000003 (OXY-10 ST),3,Gates3 (PSt7-10),19/10/19 8:02:27,default,205.638,µmol/L,27.534,¡C,1016.000,hPa,Humid,34,0
3294388,22/10/19 13:31:12,0.646,SABD0000000003 (OXY-10 ST),3,Gates3 (PSt7-10),19/10/19 8:02:27,default,206.366,µmol/L,27.505,¡C,1016.000,hPa,Humid,34,0
3294392,22/10/19 13:31:15,0.696,SABD0000000003 (OXY-10 ST),3,Gates3 (PSt7-10),19/10/19 8:02:27,default,206.326,µmol/L,27.518,¡C,1016.000,hPa,Humid,34,0
3294396,22/10/19 13:31:18,0.746,SABD0000000003 (OXY-10 ST),3,Gates3 (PSt7-10),19/10/19 8:02:27,default,206.666,µmol/L,27.517,¡C,1016.000,hPa,Humid,34,0
3294400,22/10/19 13:31:21,0.796,SABD0000000003 (OXY-10 ST),3,Gates3 (PSt7-10),19/10/19 8:02:27,default,206.882,µmol/L,27.510,¡C,1016.000,hPa,Humid,34,0
3294404,22/10/19 13:31:24,0.846,SABD0000000003 (OXY-10 ST),3,Gates3 (PSt7-10),19/10/19 8:02:27,default,206.785,µmol/L,27.517,¡C,1016.000,hPa,Humid,34,0
3294408,22/10/19 13:31:27,0.896,SABD0000000003 (OXY-10 ST),3,Gates3 (PSt7-10),19/10/19 8:02:27,default,207.452,µmol/L,27.497,¡C,1016.000,hPa,Humid,34,0
