Id,Date,Delta T [min],Device,Channel,Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],Error
3294334,22/10/19 13:30:33,0.000,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,180.015,µmol/L,27.523,¡C,1017.000,hPa,Humid,34,0
3294338,22/10/19 13:30:36,0.046,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,180.203,µmol/L,27.504,¡C,1017.000,hPa,Humid,34,0
3294342,22/10/19 13:30:39,0.095,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,180.220,µmol/L,27.511,¡C,1016.000,hPa,Humid,34,0
3294346,22/10/19 13:30:42,0.146,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,180.242,µmol/L,27.502,¡C,1017.000,hPa,Humid,34,0
3294350,22/10/19 13:30:45,0.196,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,180.046,µmol/L,27.521,¡C,1016.000,hPa,Humid,34,0
3294354,22/10/19 13:30:48,0.245,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,180.299,µmol/L,27.512,¡C,1016.000,hPa,Humid,34,0
3294358,22/10/19 13:30:51,0.296,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,180.471,µmol/L,27.512,¡C,1017.000,hPa,Humid,34,0
3294362,22/10/19 13:30:54,0.345,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,180.579,µmol/L,27.490,¡C,1016.000,hPa,Humid,34,0
3294366,22/10/19 13:30:57,0.396,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,180.451,µmol/L,27.505,¡C,1017.000,hPa,Humid,34,0
3294370,22/10/19 13:31:00,0.446,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,180.793,µmol/L,27.488,¡C,1017.000,hPa,Humid,34,0
3294374,22/10/19 13:31:03,0.496,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,180.735,µmol/L,27.491,¡C,1016.000,hPa,Humid,34,0
3294378,22/10/19 13:31:06,0.546,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,180.603,µmol/L,27.507,¡C,1017.000,hPa,Humid,34,0
3294382,22/10/19 13:31:09,0.596,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,180.590,µmol/L,27.518,¡C,1016.000,hPa,Humid,34,0
3294386,22/10/19 13:31:12,0.646,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,180.815,µmol/L,27.504,¡C,1017.000,hPa,Humid,34,0
3294390,22/10/19 13:31:15,0.696,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,180.823,µmol/L,27.499,¡C,1016.000,hPa,Humid,34,0
3294394,22/10/19 13:31:18,0.746,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,180.962,µmol/L,27.493,¡C,1016.000,hPa,Humid,34,0
3294398,22/10/19 13:31:21,0.796,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,180.890,µmol/L,27.484,¡C,1017.000,hPa,Humid,34,0
3294402,22/10/19 13:31:24,0.846,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,181.035,µmol/L,27.502,¡C,1016.000,hPa,Humid,34,0
3294406,22/10/19 13:31:27,0.896,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,180.898,µmol/L,27.505,¡C,1017.000,hPa,Humid,34,0
3294410,22/10/19 13:31:30,0.946,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,181.157,µmol/L,27.492,¡C,1016.000,hPa,Humid,34,0
3294414,22/10/19 13:31:33,0.996,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,181.099,µmol/L,27.481,¡C,1017.000,hPa,Humid,34,0
3294418,22/10/19 13:31:36,1.046,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,180.962,µmol/L,27.489,¡C,1016.000,hPa,Humid,34,0
3294422,22/10/19 13:31:39,1.096,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,181.083,µmol/L,27.483,¡C,1016.000,hPa,Humid,34,0
3294426,22/10/19 13:31:42,1.146,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,181.075,µmol/L,27.501,¡C,1017.000,hPa,Humid,34,0
3294430,22/10/19 13:31:45,1.196,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,181.023,µmol/L,27.487,¡C,1016.000,hPa,Humid,34,0
3294434,22/10/19 13:31:48,1.245,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,181.272,µmol/L,27.480,¡C,1017.000,hPa,Humid,34,0
3294438,22/10/19 13:31:51,1.296,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,181.516,µmol/L,27.462,¡C,1016.000,hPa,Humid,34,0
3294442,22/10/19 13:31:54,1.346,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,181.230,µmol/L,27.472,¡C,1016.000,hPa,Humid,34,0
3294446,22/10/19 13:31:57,1.395,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,181.316,µmol/L,27.483,¡C,1016.000,hPa,Humid,34,0
3294450,22/10/19 13:32:00,1.446,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,181.372,µmol/L,27.470,¡C,1017.000,hPa,Humid,34,0
3294454,22/10/19 13:32:03,1.496,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,181.308,µmol/L,27.478,¡C,1017.000,hPa,Humid,34,0
3294458,22/10/19 13:32:06,1.546,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,181.306,µmol/L,27.476,¡C,1017.000,hPa,Humid,34,0
3294462,22/10/19 13:32:09,1.596,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,181.411,µmol/L,27.480,¡C,1017.000,hPa,Humid,34,0
3294466,22/10/19 13:32:12,1.646,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,181.368,µmol/L,27.473,¡C,1016.000,hPa,Humid,34,0
3294470,22/10/19 13:32:15,1.696,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,181.455,µmol/L,27.467,¡C,1016.000,hPa,Humid,34,0
3294474,22/10/19 13:32:18,1.746,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,181.545,µmol/L,27.468,¡C,1016.000,hPa,Humid,34,0
3294478,22/10/19 13:32:21,1.796,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,181.428,µmol/L,27.478,¡C,1017.000,hPa,Humid,34,0
