Id,Date,Delta T [min],Device,Channel,Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],Error
3294335,22/10/19 13:30:33,0.000,SABD0000000003 (OXY-10 ST),4,Gates4 (PSt7-10),19/10/19 8:02:34,default,121.526,µmol/L,27.632,¡C,1017.000,hPa,Humid,34,0
3294339,22/10/19 13:30:36,0.046,SABD0000000003 (OXY-10 ST),4,Gates4 (PSt7-10),19/10/19 8:02:34,default,121.469,µmol/L,27.653,¡C,1017.000,hPa,Humid,34,0
3294343,22/10/19 13:30:39,0.095,SABD0000000003 (OXY-10 ST),4,Gates4 (PSt7-10),19/10/19 8:02:34,default,121.679,µmol/L,27.643,¡C,1017.000,hPa,Humid,34,0
3294347,22/10/19 13:30:42,0.146,SABD0000000003 (OXY-10 ST),4,Gates4 (PSt7-10),19/10/19 8:02:34,default,121.623,µmol/L,27.648,¡C,1017.000,hPa,Humid,34,0
3294351,22/10/19 13:30:45,0.196,SABD0000000003 (OXY-10 ST),4,Gates4 (PSt7-10),19/10/19 8:02:34,default,121.777,µmol/L,27.633,¡C,1017.000,hPa,Humid,34,0
3294355,22/10/19 13:30:48,0.246,SABD0000000003 (OXY-10 ST),4,Gates4 (PSt7-10),19/10/19 8:02:34,default,121.977,µmol/L,27.625,¡C,1017.000,hPa,Humid,34,0
3294359,22/10/19 13:30:51,0.296,SABD0000000003 (OXY-10 ST),4,Gates4 (PSt7-10),19/10/19 8:02:34,default,122.381,µmol/L,27.613,¡C,1017.000,hPa,Humid,34,0
3294363,22/10/19 13:30:54,0.345,SABD0000000003 (OXY-10 ST),4,Gates4 (PSt7-10),19/10/19 8:02:34,default,122.438,µmol/L,27.595,¡C,1017.000,hPa,Humid,34,0
3294367,22/10/19 13:30:57,0.396,SABD0000000003 (OXY-10 ST),4,Gates4 (PSt7-10),19/10/19 8:02:34,default,122.431,µmol/L,27.616,¡C,1017.000,hPa,Humid,34,0
3294371,22/10/19 13:31:00,0.446,SABD0000000003 (OXY-10 ST),4,Gates4 (PSt7-10),19/10/19 8:02:34,default,122.440,µmol/L,27.627,¡C,1017.000,hPa,Humid,34,0
3294375,22/10/19 13:31:03,0.496,SABD0000000003 (OXY-10 ST),4,Gates4 (PSt7-10),19/10/19 8:02:34,default,122.478,µmol/L,27.629,¡C,1017.000,hPa,Humid,34,0
3294379,22/10/19 13:31:06,0.546,SABD0000000003 (OXY-10 ST),4,Gates4 (PSt7-10),19/10/19 8:02:34,default,122.658,µmol/L,27.616,¡C,1017.000,hPa,Humid,34,0
3294383,22/10/19 13:31:09,0.595,SABD0000000003 (OXY-10 ST),4,Gates4 (PSt7-10),19/10/19 8:02:34,default,122.574,µmol/L,27.629,¡C,1017.000,hPa,Humid,34,0
3294387,22/10/19 13:31:12,0.646,SABD0000000003 (OXY-10 ST),4,Gates4 (PSt7-10),19/10/19 8:02:34,default,122.708,µmol/L,27.625,¡C,1017.000,hPa,Humid,34,0
3294391,22/10/19 13:31:15,0.696,SABD0000000003 (OXY-10 ST),4,Gates4 (PSt7-10),19/10/19 8:02:34,default,122.798,µmol/L,27.620,¡C,1017.000,hPa,Humid,34,0
3294395,22/10/19 13:31:18,0.746,SABD0000000003 (OXY-10 ST),4,Gates4 (PSt7-10),19/10/19 8:02:34,default,122.798,µmol/L,27.630,¡C,1017.000,hPa,Humid,34,0
3294399,22/10/19 13:31:21,0.796,SABD0000000003 (OXY-10 ST),4,Gates4 (PSt7-10),19/10/19 8:02:34,default,122.878,µmol/L,27.617,¡C,1017.000,hPa,Humid,34,0
3294403,22/10/19 13:31:24,0.846,SABD0000000003 (OXY-10 ST),4,Gates4 (PSt7-10),19/10/19 8:02:34,default,122.999,µmol/L,27.603,¡C,1017.000,hPa,Humid,34,0
3294407,22/10/19 13:31:27,0.896,SABD0000000003 (OXY-10 ST),4,Gates4 (PSt7-10),19/10/19 8:02:34,default,122.889,µmol/L,27.622,¡C,1017.000,hPa,Humid,34,0
3294411,22/10/19 13:31:30,0.946,SABD0000000003 (OXY-10 ST),4,Gates4 (PSt7-10),19/10/19 8:02:34,default,123.045,µmol/L,27.597,¡C,1017.000,hPa,Humid,34,0
3294415,22/10/19 13:31:33,0.996,SABD0000000003 (OXY-10 ST),4,Gates4 (PSt7-10),19/10/19 8:02:34,default,122.937,µmol/L,27.599,¡C,1017.000,hPa,Humid,34,0
3294419,22/10/19 13:31:36,1.046,SABD0000000003 (OXY-10 ST),4,Gates4 (PSt7-10),19/10/19 8:02:34,default,122.900,µmol/L,27.593,¡C,1017.000,hPa,Humid,34,0
3294423,22/10/19 13:31:39,1.096,SABD0000000003 (OXY-10 ST),4,Gates4 (PSt7-10),19/10/19 8:02:34,default,122.869,µmol/L,27.609,¡C,1017.000,hPa,Humid,34,0
3294427,22/10/19 13:31:42,1.146,SABD0000000003 (OXY-10 ST),4,Gates4 (PSt7-10),19/10/19 8:02:34,default,122.764,µmol/L,27.621,¡C,1017.000,hPa,Humid,34,0
3294431,22/10/19 13:31:45,1.196,SABD0000000003 (OXY-10 ST),4,Gates4 (PSt7-10),19/10/19 8:02:34,default,122.852,µmol/L,27.603,¡C,1017.000,hPa,Humid,34,0
3294435,22/10/19 13:31:48,1.246,SABD0000000003 (OXY-10 ST),4,Gates4 (PSt7-10),19/10/19 8:02:34,default,122.646,µmol/L,27.625,¡C,1017.000,hPa,Humid,34,0
