Id,Date,Delta T [min],Device,Channel,Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],Error
3054436,4/10/19 12:26:36,0.000,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),4/10/19 11:13:51,default,91.043,µmol/L,27.603,¡C,1018.000,hPa,Humid,32,0
3054446,4/10/19 12:26:40,0.055,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),4/10/19 11:13:51,default,91.066,µmol/L,27.600,¡C,1018.000,hPa,Humid,32,0
3054456,4/10/19 12:26:43,0.105,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),4/10/19 11:13:51,default,90.978,µmol/L,27.608,¡C,1018.000,hPa,Humid,32,0
3054466,4/10/19 12:26:46,0.155,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),4/10/19 11:13:51,default,91.004,µmol/L,27.597,¡C,1018.000,hPa,Humid,32,0
3054476,4/10/19 12:26:49,0.205,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),4/10/19 11:13:51,default,88.595,µmol/L,27.619,¡C,1018.000,hPa,Humid,32,0
3054486,4/10/19 12:26:52,0.256,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),4/10/19 11:13:51,default,87.708,µmol/L,27.581,¡C,1018.000,hPa,Humid,32,0
3054496,4/10/19 12:26:55,0.306,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),4/10/19 11:13:51,default,90.429,µmol/L,27.594,¡C,1018.000,hPa,Humid,32,0
3054506,4/10/19 12:26:58,0.356,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),4/10/19 11:13:51,default,90.529,µmol/L,27.595,¡C,1018.000,hPa,Humid,32,0
3054516,4/10/19 12:27:01,0.406,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),4/10/19 11:13:51,default,90.554,µmol/L,27.588,¡C,1018.000,hPa,Humid,32,0
3054526,4/10/19 12:27:04,0.456,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),4/10/19 11:13:51,default,90.502,µmol/L,27.604,¡C,1018.000,hPa,Humid,32,0
