Id,Date,Delta T [min],Device,Channel,Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],Error
3054439,4/10/19 12:26:36,0.000,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),4/10/19 11:14:06,default,108.708,µmol/L,27.558,¡C,1017.000,hPa,Humid,0,0
3054449,4/10/19 12:26:40,0.055,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),4/10/19 11:14:06,default,108.683,µmol/L,27.563,¡C,1017.000,hPa,Humid,0,0
3054459,4/10/19 12:26:43,0.105,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),4/10/19 11:14:06,default,108.685,µmol/L,27.566,¡C,1017.000,hPa,Humid,0,0
3054469,4/10/19 12:26:46,0.155,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),4/10/19 11:14:06,default,108.602,µmol/L,27.568,¡C,1017.000,hPa,Humid,0,0
3054479,4/10/19 12:26:49,0.205,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),4/10/19 11:14:06,default,108.532,µmol/L,27.586,¡C,1017.000,hPa,Humid,0,0
3054489,4/10/19 12:26:52,0.255,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),4/10/19 11:14:06,default,108.546,µmol/L,27.581,¡C,1017.000,hPa,Humid,0,0
3054499,4/10/19 12:26:55,0.305,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),4/10/19 11:14:06,default,108.514,µmol/L,27.571,¡C,1017.000,hPa,Humid,0,0
3054509,4/10/19 12:26:58,0.355,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),4/10/19 11:14:06,default,108.543,µmol/L,27.578,¡C,1017.000,hPa,Humid,0,0
3054519,4/10/19 12:27:01,0.405,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),4/10/19 11:14:06,default,108.472,µmol/L,27.574,¡C,1017.000,hPa,Humid,0,0
3054529,4/10/19 12:27:04,0.455,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),4/10/19 11:14:06,default,108.466,µmol/L,27.568,¡C,1017.000,hPa,Humid,0,0
3054539,4/10/19 12:27:07,0.505,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),4/10/19 11:14:06,default,108.424,µmol/L,27.575,¡C,1017.000,hPa,Humid,0,0
3054549,4/10/19 12:27:10,0.556,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),4/10/19 11:14:06,default,108.471,µmol/L,27.553,¡C,1017.000,hPa,Humid,0,0
3054559,4/10/19 12:27:13,0.606,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),4/10/19 11:14:06,default,108.577,µmol/L,27.543,¡C,1017.000,hPa,Humid,0,0
3054569,4/10/19 12:27:16,0.655,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),4/10/19 11:14:06,default,108.516,µmol/L,27.540,¡C,1017.000,hPa,Humid,0,0
3054579,4/10/19 12:27:19,0.705,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),4/10/19 11:14:06,default,108.498,µmol/L,27.543,¡C,1017.000,hPa,Humid,0,0
3054589,4/10/19 12:27:22,0.755,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),4/10/19 11:14:06,default,108.510,µmol/L,27.556,¡C,1017.000,hPa,Humid,0,0
3054599,4/10/19 12:27:25,0.805,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),4/10/19 11:14:06,default,108.403,µmol/L,27.566,¡C,1017.000,hPa,Humid,0,0
3054609,4/10/19 12:27:28,0.855,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),4/10/19 11:14:06,default,108.387,µmol/L,27.568,¡C,1017.000,hPa,Humid,0,0
3054619,4/10/19 12:27:31,0.905,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),4/10/19 11:14:06,default,108.460,µmol/L,27.566,¡C,1017.000,hPa,Humid,0,0
3054629,4/10/19 12:27:34,0.955,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),4/10/19 11:14:06,default,108.468,µmol/L,27.550,¡C,1017.000,hPa,Humid,0,0
3054639,4/10/19 12:27:37,1.005,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),4/10/19 11:14:06,default,108.496,µmol/L,27.548,¡C,1017.000,hPa,Humid,0,0
3054649,4/10/19 12:27:40,1.055,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),4/10/19 11:14:06,default,108.489,µmol/L,27.550,¡C,1017.000,hPa,Humid,0,0
3054659,4/10/19 12:27:43,1.105,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),4/10/19 11:14:06,default,108.494,µmol/L,27.553,¡C,1017.000,hPa,Humid,0,0
3054669,4/10/19 12:27:46,1.155,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),4/10/19 11:14:06,default,108.401,µmol/L,27.571,¡C,1017.000,hPa,Humid,0,0
3054679,4/10/19 12:27:49,1.205,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),4/10/19 11:14:06,default,108.473,µmol/L,27.548,¡C,1017.000,hPa,Humid,0,0
3054689,4/10/19 12:27:52,1.256,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),4/10/19 11:14:06,default,108.575,µmol/L,27.548,¡C,1017.000,hPa,Humid,0,0
3054699,4/10/19 12:27:55,1.305,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),4/10/19 11:14:06,default,108.512,µmol/L,27.538,¡C,1017.000,hPa,Humid,0,0
3054709,4/10/19 12:27:58,1.355,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),4/10/19 11:14:06,default,108.521,µmol/L,27.538,¡C,1017.000,hPa,Humid,0,0
3054719,4/10/19 12:28:01,1.405,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),4/10/19 11:14:06,default,108.463,µmol/L,27.535,¡C,1017.000,hPa,Humid,0,0
3054729,4/10/19 12:28:04,1.455,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),4/10/19 11:14:06,default,108.489,µmol/L,27.546,¡C,1017.000,hPa,Humid,0,0
3054739,4/10/19 12:28:07,1.505,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),4/10/19 11:14:06,default,108.544,µmol/L,27.534,¡C,1017.000,hPa,Humid,0,0
3054749,4/10/19 12:28:10,1.556,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),4/10/19 11:14:06,default,108.489,µmol/L,27.542,¡C,1017.000,hPa,Humid,0,0
3054759,4/10/19 12:28:13,1.606,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),4/10/19 11:14:06,default,108.579,µmol/L,27.529,¡C,1017.000,hPa,Humid,0,0
3054769,4/10/19 12:28:16,1.655,SABD0000000003 (OXY-10 ST),8,Gates8 (PSt7-10),4/10/19 11:14:06,default,108.537,µmol/L,27.532,¡C,1017.000,hPa,Humid,0,0
