Id,Date,Delta T [min],Device,Channel,Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],Error
3218806,19/10/19 8:27:21,0.000,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,122.226,µmol/L,21.672,¡C,1019.000,hPa,Humid,34,0
3218816,19/10/19 8:27:24,0.043,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,122.253,µmol/L,21.660,¡C,1019.000,hPa,Humid,34,0
3218827,19/10/19 8:27:27,0.093,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,122.010,µmol/L,21.704,¡C,1019.000,hPa,Humid,34,0
3218837,19/10/19 8:27:30,0.144,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,122.032,µmol/L,21.703,¡C,1019.000,hPa,Humid,34,0
3218847,19/10/19 8:27:33,0.194,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,121.899,µmol/L,21.732,¡C,1019.000,hPa,Humid,34,0
3218857,19/10/19 8:27:36,0.243,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,121.751,µmol/L,21.754,¡C,1019.000,hPa,Humid,34,0
3218867,19/10/19 8:27:39,0.293,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,121.705,µmol/L,21.769,¡C,1019.000,hPa,Humid,34,0
3218877,19/10/19 8:27:42,0.343,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,121.653,µmol/L,21.782,¡C,1019.000,hPa,Humid,34,0
3218886,19/10/19 8:27:45,0.393,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,121.587,µmol/L,21.789,¡C,1019.000,hPa,Humid,34,0
3218896,19/10/19 8:27:48,0.444,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,121.507,µmol/L,21.811,¡C,1019.000,hPa,Humid,34,0
3218906,19/10/19 8:27:51,0.494,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,121.548,µmol/L,21.812,¡C,1019.000,hPa,Humid,34,0
3218916,19/10/19 8:27:54,0.543,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,121.426,µmol/L,21.830,¡C,1019.000,hPa,Humid,34,0
3218926,19/10/19 8:27:57,0.593,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,121.343,µmol/L,21.849,¡C,1019.000,hPa,Humid,34,0
3218937,19/10/19 8:28:00,0.643,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,121.255,µmol/L,21.850,¡C,1019.000,hPa,Humid,34,0
3218946,19/10/19 8:28:03,0.693,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,121.114,µmol/L,21.900,¡C,1019.000,hPa,Humid,34,0
3218956,19/10/19 8:28:06,0.744,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,104.435,µmol/L,25.426,¡C,1019.000,hPa,Humid,34,0
3218966,19/10/19 8:28:09,0.794,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,100.710,µmol/L,26.302,¡C,1019.000,hPa,Humid,34,0
3218977,19/10/19 8:28:12,0.843,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,99.820,µmol/L,26.543,¡C,1019.000,hPa,Humid,34,0
3218987,19/10/19 8:28:15,0.893,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,99.451,µmol/L,26.623,¡C,1019.000,hPa,Humid,34,0
3218996,19/10/19 8:28:18,0.943,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,99.241,µmol/L,26.661,¡C,1019.000,hPa,Humid,34,0
3219007,19/10/19 8:28:21,0.994,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,99.307,µmol/L,26.677,¡C,1019.000,hPa,Humid,34,0
3219016,19/10/19 8:28:24,1.043,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,99.189,µmol/L,26.686,¡C,1019.000,hPa,Humid,34,0
3219026,19/10/19 8:28:27,1.094,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,99.288,µmol/L,26.672,¡C,1019.000,hPa,Humid,34,0
3219036,19/10/19 8:28:30,1.144,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,99.129,µmol/L,26.695,¡C,1019.000,hPa,Humid,34,0
3219046,19/10/19 8:28:33,1.194,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,99.183,µmol/L,26.688,¡C,1019.000,hPa,Humid,34,0
3219057,19/10/19 8:28:36,1.243,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,99.294,µmol/L,26.687,¡C,1019.000,hPa,Humid,34,0
3219066,19/10/19 8:28:39,1.293,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,99.269,µmol/L,26.683,¡C,1019.000,hPa,Humid,34,0
3219076,19/10/19 8:28:42,1.343,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,99.268,µmol/L,26.690,¡C,1019.000,hPa,Humid,34,0
3219086,19/10/19 8:28:45,1.393,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,99.303,µmol/L,26.691,¡C,1019.000,hPa,Humid,34,0
3219097,19/10/19 8:28:48,1.443,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,99.274,µmol/L,26.695,¡C,1019.000,hPa,Humid,34,0
3219107,19/10/19 8:28:51,1.493,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,99.301,µmol/L,26.692,¡C,1019.000,hPa,Humid,34,0
3219117,19/10/19 8:28:54,1.544,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,99.275,µmol/L,26.695,¡C,1019.000,hPa,Humid,34,0
3219127,19/10/19 8:28:57,1.594,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,99.319,µmol/L,26.687,¡C,1019.000,hPa,Humid,34,0
3219137,19/10/19 8:29:00,1.644,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,99.452,µmol/L,26.671,¡C,1019.000,hPa,Humid,34,0
3219146,19/10/19 8:29:03,1.693,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,99.355,µmol/L,26.688,¡C,1019.000,hPa,Humid,34,0
3219157,19/10/19 8:29:06,1.743,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,99.380,µmol/L,26.689,¡C,1019.000,hPa,Humid,34,0
3219167,19/10/19 8:29:09,1.793,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,99.417,µmol/L,26.683,¡C,1019.000,hPa,Humid,34,0
3219176,19/10/19 8:29:12,1.843,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,99.421,µmol/L,26.695,¡C,1019.000,hPa,Humid,34,0
3219187,19/10/19 8:29:15,1.893,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,99.468,µmol/L,26.687,¡C,1019.000,hPa,Humid,34,0
3219196,19/10/19 8:29:18,1.943,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,99.461,µmol/L,26.688,¡C,1019.000,hPa,Humid,34,0
3219207,19/10/19 8:29:21,1.994,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,99.385,µmol/L,26.700,¡C,1019.000,hPa,Humid,34,0
3219217,19/10/19 8:29:24,2.044,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,99.416,µmol/L,26.696,¡C,1019.000,hPa,Humid,34,0
3219227,19/10/19 8:29:27,2.093,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,99.426,µmol/L,26.681,¡C,1019.000,hPa,Humid,34,0
3219237,19/10/19 8:29:30,2.143,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,99.493,µmol/L,26.684,¡C,1019.000,hPa,Humid,34,0
3219246,19/10/19 8:29:33,2.193,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,99.557,µmol/L,26.681,¡C,1019.000,hPa,Humid,34,0
3219256,19/10/19 8:29:36,2.244,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,99.586,µmol/L,26.674,¡C,1019.000,hPa,Humid,34,0
3219266,19/10/19 8:29:39,2.294,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,99.617,µmol/L,26.660,¡C,1019.000,hPa,Humid,34,0
3219277,19/10/19 8:29:42,2.343,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,99.630,µmol/L,26.680,¡C,1019.000,hPa,Humid,34,0
3219287,19/10/19 8:29:45,2.393,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,99.615,µmol/L,26.667,¡C,1019.000,hPa,Humid,34,0
3219297,19/10/19 8:29:48,2.443,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,99.613,µmol/L,26.671,¡C,1019.000,hPa,Humid,34,0
3219307,19/10/19 8:29:51,2.493,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,99.600,µmol/L,26.680,¡C,1019.000,hPa,Humid,34,0
3219316,19/10/19 8:29:54,2.543,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,99.679,µmol/L,26.671,¡C,1019.000,hPa,Humid,34,0
3219327,19/10/19 8:29:57,2.593,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,99.743,µmol/L,26.662,¡C,1019.000,hPa,Humid,34,0
3219336,19/10/19 8:30:00,2.644,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,99.719,µmol/L,26.681,¡C,1019.000,hPa,Humid,34,0
3219347,19/10/19 8:30:03,2.693,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),19/10/19 8:02:21,default,99.651,µmol/L,26.681,¡C,1019.000,hPa,Humid,34,0
