Id,Date,Delta T [min],Device,Channel,Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],Error
3218805,19/10/19 8:27:21,0.000,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),19/10/19 8:03:13,default,118.984,µmol/L,22.355,¡C,1019.000,hPa,Humid,34,0
3218815,19/10/19 8:27:24,0.043,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),19/10/19 8:03:13,default,118.661,µmol/L,22.354,¡C,1019.000,hPa,Humid,34,0
3218825,19/10/19 8:27:27,0.093,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),19/10/19 8:03:13,default,118.445,µmol/L,22.348,¡C,1019.000,hPa,Humid,34,0
3218835,19/10/19 8:27:30,0.144,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),19/10/19 8:03:13,default,118.245,µmol/L,22.333,¡C,1019.000,hPa,Humid,34,0
3218845,19/10/19 8:27:33,0.194,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),19/10/19 8:03:13,default,117.897,µmol/L,22.328,¡C,1019.000,hPa,Humid,34,0
3218855,19/10/19 8:27:36,0.244,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),19/10/19 8:03:13,default,117.574,µmol/L,22.327,¡C,1019.000,hPa,Humid,34,0
3218865,19/10/19 8:27:39,0.293,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),19/10/19 8:03:13,default,117.396,µmol/L,22.312,¡C,1019.000,hPa,Humid,34,0
3218875,19/10/19 8:27:42,0.343,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),19/10/19 8:03:13,default,117.114,µmol/L,22.304,¡C,1019.000,hPa,Humid,34,0
3218885,19/10/19 8:27:45,0.393,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),19/10/19 8:03:13,default,116.898,µmol/L,22.295,¡C,1019.000,hPa,Humid,34,0
3218895,19/10/19 8:27:48,0.443,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),19/10/19 8:03:13,default,116.582,µmol/L,22.318,¡C,1019.000,hPa,Humid,34,0
3218905,19/10/19 8:27:51,0.494,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),19/10/19 8:03:13,default,116.353,µmol/L,22.297,¡C,1019.000,hPa,Humid,34,0
3218915,19/10/19 8:27:54,0.544,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),19/10/19 8:03:13,default,116.226,µmol/L,22.275,¡C,1019.000,hPa,Humid,34,0
3218925,19/10/19 8:27:57,0.593,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),19/10/19 8:03:13,default,115.899,µmol/L,22.273,¡C,1019.000,hPa,Humid,34,0
3218935,19/10/19 8:28:00,0.643,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),19/10/19 8:03:13,default,115.613,µmol/L,22.263,¡C,1019.000,hPa,Humid,34,0
3218945,19/10/19 8:28:03,0.693,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),19/10/19 8:03:13,default,115.412,µmol/L,22.245,¡C,1019.000,hPa,Humid,34,0
3218955,19/10/19 8:28:06,0.744,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),19/10/19 8:03:13,default,115.076,µmol/L,22.258,¡C,1019.000,hPa,Humid,34,0
3218965,19/10/19 8:28:09,0.794,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),19/10/19 8:03:13,default,114.767,µmol/L,22.255,¡C,1019.000,hPa,Humid,34,0
3218975,19/10/19 8:28:12,0.844,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),19/10/19 8:03:13,default,114.578,µmol/L,22.236,¡C,1019.000,hPa,Humid,34,0
3218985,19/10/19 8:28:15,0.893,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),19/10/19 8:03:13,default,114.263,µmol/L,22.238,¡C,1019.000,hPa,Humid,34,0
3218995,19/10/19 8:28:18,0.943,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),19/10/19 8:03:13,default,113.949,µmol/L,22.234,¡C,1019.000,hPa,Humid,34,0
3219005,19/10/19 8:28:21,0.993,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),19/10/19 8:03:13,default,113.565,µmol/L,22.231,¡C,1019.000,hPa,Humid,34,0
