Id,Date,Delta T [min],Device,Channel,Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],Error
3218804,19/10/19 8:27:21,0.000,SABD0000000003 (OXY-10 ST),9,Gates9 (PSt7-10),19/10/19 8:03:07,default,104.598,µmol/L,21.918,¡C,1019.000,hPa,Humid,34,0
3218814,19/10/19 8:27:24,0.043,SABD0000000003 (OXY-10 ST),9,Gates9 (PSt7-10),19/10/19 8:03:07,default,104.152,µmol/L,21.914,¡C,1019.000,hPa,Humid,34,0
3218824,19/10/19 8:27:27,0.093,SABD0000000003 (OXY-10 ST),9,Gates9 (PSt7-10),19/10/19 8:03:07,default,103.716,µmol/L,21.915,¡C,1019.000,hPa,Humid,34,0
3218834,19/10/19 8:27:30,0.144,SABD0000000003 (OXY-10 ST),9,Gates9 (PSt7-10),19/10/19 8:03:07,default,103.226,µmol/L,21.918,¡C,1019.000,hPa,Humid,34,0
3218844,19/10/19 8:27:33,0.193,SABD0000000003 (OXY-10 ST),9,Gates9 (PSt7-10),19/10/19 8:03:07,default,102.747,µmol/L,21.933,¡C,1019.000,hPa,Humid,34,0
3218854,19/10/19 8:27:36,0.243,SABD0000000003 (OXY-10 ST),9,Gates9 (PSt7-10),19/10/19 8:03:07,default,102.460,µmol/L,21.931,¡C,1019.000,hPa,Humid,34,0
3218864,19/10/19 8:27:39,0.293,SABD0000000003 (OXY-10 ST),9,Gates9 (PSt7-10),19/10/19 8:03:07,default,102.021,µmol/L,21.933,¡C,1019.000,hPa,Humid,34,0
3218874,19/10/19 8:27:42,0.343,SABD0000000003 (OXY-10 ST),9,Gates9 (PSt7-10),19/10/19 8:03:07,default,101.675,µmol/L,21.932,¡C,1019.000,hPa,Humid,34,0
3218884,19/10/19 8:27:45,0.394,SABD0000000003 (OXY-10 ST),9,Gates9 (PSt7-10),19/10/19 8:03:07,default,101.246,µmol/L,21.929,¡C,1019.000,hPa,Humid,34,0
3218894,19/10/19 8:27:48,0.444,SABD0000000003 (OXY-10 ST),9,Gates9 (PSt7-10),19/10/19 8:03:07,default,100.972,µmol/L,21.915,¡C,1019.000,hPa,Humid,34,0
3218904,19/10/19 8:27:51,0.493,SABD0000000003 (OXY-10 ST),9,Gates9 (PSt7-10),19/10/19 8:03:07,default,100.650,µmol/L,21.925,¡C,1019.000,hPa,Humid,34,0
3218914,19/10/19 8:27:54,0.543,SABD0000000003 (OXY-10 ST),9,Gates9 (PSt7-10),19/10/19 8:03:07,default,100.378,µmol/L,21.921,¡C,1019.000,hPa,Humid,34,0
3218924,19/10/19 8:27:57,0.593,SABD0000000003 (OXY-10 ST),9,Gates9 (PSt7-10),19/10/19 8:03:07,default,99.971,µmol/L,21.931,¡C,1019.000,hPa,Humid,34,0
3218934,19/10/19 8:28:00,0.644,SABD0000000003 (OXY-10 ST),9,Gates9 (PSt7-10),19/10/19 8:03:07,default,99.724,µmol/L,21.924,¡C,1019.000,hPa,Humid,34,0
3218944,19/10/19 8:28:03,0.694,SABD0000000003 (OXY-10 ST),9,Gates9 (PSt7-10),19/10/19 8:03:07,default,99.279,µmol/L,21.930,¡C,1019.000,hPa,Humid,34,0
3218954,19/10/19 8:28:06,0.743,SABD0000000003 (OXY-10 ST),9,Gates9 (PSt7-10),19/10/19 8:03:07,default,98.911,µmol/L,21.925,¡C,1019.000,hPa,Humid,34,0
3218964,19/10/19 8:28:09,0.793,SABD0000000003 (OXY-10 ST),9,Gates9 (PSt7-10),19/10/19 8:03:07,default,98.554,µmol/L,21.931,¡C,1019.000,hPa,Humid,34,0
3218974,19/10/19 8:28:12,0.844,SABD0000000003 (OXY-10 ST),9,Gates9 (PSt7-10),19/10/19 8:03:07,default,98.269,µmol/L,21.934,¡C,1019.000,hPa,Humid,34,0
3218984,19/10/19 8:28:15,0.894,SABD0000000003 (OXY-10 ST),9,Gates9 (PSt7-10),19/10/19 8:03:07,default,97.950,µmol/L,21.935,¡C,1019.000,hPa,Humid,34,0
3218994,19/10/19 8:28:18,0.943,SABD0000000003 (OXY-10 ST),9,Gates9 (PSt7-10),19/10/19 8:03:07,default,97.592,µmol/L,21.932,¡C,1019.000,hPa,Humid,34,0
3219004,19/10/19 8:28:21,0.993,SABD0000000003 (OXY-10 ST),9,Gates9 (PSt7-10),19/10/19 8:03:07,default,97.386,µmol/L,21.937,¡C,1019.000,hPa,Humid,34,0
3219014,19/10/19 8:28:24,1.043,SABD0000000003 (OXY-10 ST),9,Gates9 (PSt7-10),19/10/19 8:03:07,default,97.198,µmol/L,21.938,¡C,1019.000,hPa,Humid,34,0
3219024,19/10/19 8:28:27,1.093,SABD0000000003 (OXY-10 ST),9,Gates9 (PSt7-10),19/10/19 8:03:07,default,97.027,µmol/L,21.934,¡C,1019.000,hPa,Humid,34,0
