Id,Date,Delta T [min],Device,Channel,Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],Error
2895195,17/9/19 15:35:53,0.000,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,209.175,µmol/L,28.689,¡C,1015.000,hPa,Humid,32,0
2895205,17/9/19 15:35:57,0.050,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,209.046,µmol/L,28.703,¡C,1015.000,hPa,Humid,32,0
2895215,17/9/19 15:36:00,0.100,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,208.990,µmol/L,28.709,¡C,1015.000,hPa,Humid,32,0
2895224,17/9/19 15:36:03,0.150,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,208.946,µmol/L,28.692,¡C,1015.000,hPa,Humid,32,0
2895234,17/9/19 15:36:06,0.201,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,209.070,µmol/L,28.687,¡C,1015.000,hPa,Humid,32,0
2895244,17/9/19 15:36:09,0.251,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,209.038,µmol/L,28.692,¡C,1015.000,hPa,Humid,32,0
2895254,17/9/19 15:36:12,0.301,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,208.945,µmol/L,28.707,¡C,1015.000,hPa,Humid,32,0
2895265,17/9/19 15:36:15,0.351,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,209.042,µmol/L,28.689,¡C,1015.000,hPa,Humid,32,0
2895274,17/9/19 15:36:18,0.401,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,209.067,µmol/L,28.697,¡C,1015.000,hPa,Humid,32,0
2895285,17/9/19 15:36:21,0.451,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,209.077,µmol/L,28.689,¡C,1015.000,hPa,Humid,32,0
2895294,17/9/19 15:36:24,0.500,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,209.002,µmol/L,28.692,¡C,1015.000,hPa,Humid,32,0
2895305,17/9/19 15:36:27,0.550,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,209.085,µmol/L,28.691,¡C,1015.000,hPa,Humid,32,0
2895315,17/9/19 15:36:30,0.601,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,209.031,µmol/L,28.697,¡C,1015.000,hPa,Humid,32,0
2895324,17/9/19 15:36:33,0.651,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,209.073,µmol/L,28.687,¡C,1015.000,hPa,Humid,32,0
2895334,17/9/19 15:36:36,0.700,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,209.176,µmol/L,28.695,¡C,1015.000,hPa,Humid,32,0
2895344,17/9/19 15:36:39,0.751,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,209.096,µmol/L,28.698,¡C,1015.000,hPa,Humid,32,0
2895354,17/9/19 15:36:42,0.801,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,209.145,µmol/L,28.682,¡C,1015.000,hPa,Humid,32,0
