Id,Date,Delta T [min],Device,Channel,Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],Error
2895191,17/9/19 15:35:53,0.000,SABD0000000003 (OXY-10 ST),9,Gates9 (PSt7-10),17/9/19 12:40:54,default,221.944,µmol/L,28.564,¡C,1014.000,hPa,Humid,34,0
2895201,17/9/19 15:35:57,0.050,SABD0000000003 (OXY-10 ST),9,Gates9 (PSt7-10),17/9/19 12:40:54,default,222.106,µmol/L,28.549,¡C,1014.000,hPa,Humid,34,0
2895212,17/9/19 15:36:00,0.100,SABD0000000003 (OXY-10 ST),9,Gates9 (PSt7-10),17/9/19 12:40:54,default,221.909,µmol/L,28.566,¡C,1014.000,hPa,Humid,34,0
2895221,17/9/19 15:36:03,0.151,SABD0000000003 (OXY-10 ST),9,Gates9 (PSt7-10),17/9/19 12:40:54,default,222.159,µmol/L,28.561,¡C,1014.000,hPa,Humid,34,0
2895231,17/9/19 15:36:06,0.201,SABD0000000003 (OXY-10 ST),9,Gates9 (PSt7-10),17/9/19 12:40:54,default,221.960,µmol/L,28.571,¡C,1014.000,hPa,Humid,34,0
2895241,17/9/19 15:36:09,0.250,SABD0000000003 (OXY-10 ST),9,Gates9 (PSt7-10),17/9/19 12:40:54,default,222.154,µmol/L,28.551,¡C,1014.000,hPa,Humid,34,0
2895252,17/9/19 15:36:12,0.300,SABD0000000003 (OXY-10 ST),9,Gates9 (PSt7-10),17/9/19 12:40:54,default,222.106,µmol/L,28.554,¡C,1014.000,hPa,Humid,34,0
2895262,17/9/19 15:36:15,0.351,SABD0000000003 (OXY-10 ST),9,Gates9 (PSt7-10),17/9/19 12:40:54,default,222.020,µmol/L,28.544,¡C,1014.000,hPa,Humid,34,0
2895273,17/9/19 15:36:18,0.401,SABD0000000003 (OXY-10 ST),9,Gates9 (PSt7-10),17/9/19 12:40:54,default,221.755,µmol/L,28.567,¡C,1014.000,hPa,Humid,34,0
2895283,17/9/19 15:36:21,0.450,SABD0000000003 (OXY-10 ST),9,Gates9 (PSt7-10),17/9/19 12:40:54,default,221.883,µmol/L,28.556,¡C,1014.000,hPa,Humid,34,0
