Id,Date,Delta T [min],Device,Channel,Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],Error
3105202,7/10/19 8:53:11,0.000,SABD0000000003 (OXY-10 ST),7,Gates7 (PSt7-10),4/10/19 11:14:14,default,58.760,µmol/L,26.238,¡C,1015.000,hPa,Humid,34,0
3105212,7/10/19 8:53:14,0.044,SABD0000000003 (OXY-10 ST),7,Gates7 (PSt7-10),4/10/19 11:14:14,default,58.755,µmol/L,26.241,¡C,1015.000,hPa,Humid,34,0
3105222,7/10/19 8:53:17,0.094,SABD0000000003 (OXY-10 ST),7,Gates7 (PSt7-10),4/10/19 11:14:14,default,58.782,µmol/L,26.244,¡C,1015.000,hPa,Humid,34,0
3105232,7/10/19 8:53:20,0.144,SABD0000000003 (OXY-10 ST),7,Gates7 (PSt7-10),4/10/19 11:14:14,default,58.782,µmol/L,26.223,¡C,1015.000,hPa,Humid,34,0
3105242,7/10/19 8:53:23,0.195,SABD0000000003 (OXY-10 ST),7,Gates7 (PSt7-10),4/10/19 11:14:14,default,58.766,µmol/L,26.234,¡C,1015.000,hPa,Humid,34,0
3105252,7/10/19 8:53:26,0.244,SABD0000000003 (OXY-10 ST),7,Gates7 (PSt7-10),4/10/19 11:14:14,default,58.795,µmol/L,26.228,¡C,1015.000,hPa,Humid,34,0
3105262,7/10/19 8:53:29,0.294,SABD0000000003 (OXY-10 ST),7,Gates7 (PSt7-10),4/10/19 11:14:14,default,58.712,µmol/L,26.253,¡C,1015.000,hPa,Humid,34,0
3105272,7/10/19 8:53:32,0.345,SABD0000000003 (OXY-10 ST),7,Gates7 (PSt7-10),4/10/19 11:14:14,default,58.791,µmol/L,26.234,¡C,1015.000,hPa,Humid,34,0
3105282,7/10/19 8:53:35,0.395,SABD0000000003 (OXY-10 ST),7,Gates7 (PSt7-10),4/10/19 11:14:14,default,58.789,µmol/L,26.229,¡C,1015.000,hPa,Humid,34,0
3105292,7/10/19 8:53:38,0.444,SABD0000000003 (OXY-10 ST),7,Gates7 (PSt7-10),4/10/19 11:14:14,default,58.777,µmol/L,26.252,¡C,1015.000,hPa,Humid,34,0
3105302,7/10/19 8:53:41,0.494,SABD0000000003 (OXY-10 ST),7,Gates7 (PSt7-10),4/10/19 11:14:14,default,58.776,µmol/L,26.237,¡C,1015.000,hPa,Humid,34,0
3105312,7/10/19 8:53:44,0.544,SABD0000000003 (OXY-10 ST),7,Gates7 (PSt7-10),4/10/19 11:14:14,default,58.796,µmol/L,26.231,¡C,1015.000,hPa,Humid,34,0
3105322,7/10/19 8:53:47,0.594,SABD0000000003 (OXY-10 ST),7,Gates7 (PSt7-10),4/10/19 11:14:14,default,58.806,µmol/L,26.242,¡C,1015.000,hPa,Humid,34,0
3105332,7/10/19 8:53:50,0.644,SABD0000000003 (OXY-10 ST),7,Gates7 (PSt7-10),4/10/19 11:14:14,default,58.795,µmol/L,26.231,¡C,1015.000,hPa,Humid,34,0
3105342,7/10/19 8:53:53,0.695,SABD0000000003 (OXY-10 ST),7,Gates7 (PSt7-10),4/10/19 11:14:14,default,58.801,µmol/L,26.235,¡C,1015.000,hPa,Humid,34,0
3105352,7/10/19 8:53:56,0.744,SABD0000000003 (OXY-10 ST),7,Gates7 (PSt7-10),4/10/19 11:14:14,default,58.798,µmol/L,26.226,¡C,1015.000,hPa,Humid,34,0
3105362,7/10/19 8:53:59,0.794,SABD0000000003 (OXY-10 ST),7,Gates7 (PSt7-10),4/10/19 11:14:14,default,58.841,µmol/L,26.217,¡C,1015.000,hPa,Humid,34,0
3105372,7/10/19 8:54:02,0.844,SABD0000000003 (OXY-10 ST),7,Gates7 (PSt7-10),4/10/19 11:14:14,default,58.808,µmol/L,26.226,¡C,1015.000,hPa,Humid,34,0
3105382,7/10/19 8:54:05,0.895,SABD0000000003 (OXY-10 ST),7,Gates7 (PSt7-10),4/10/19 11:14:14,default,58.800,µmol/L,26.232,¡C,1015.000,hPa,Humid,34,0
3105392,7/10/19 8:54:08,0.945,SABD0000000003 (OXY-10 ST),7,Gates7 (PSt7-10),4/10/19 11:14:14,default,58.820,µmol/L,26.236,¡C,1015.000,hPa,Humid,34,0
3105402,7/10/19 8:54:11,0.994,SABD0000000003 (OXY-10 ST),7,Gates7 (PSt7-10),4/10/19 11:14:14,default,58.787,µmol/L,26.234,¡C,1015.000,hPa,Humid,34,0
3105412,7/10/19 8:54:14,1.044,SABD0000000003 (OXY-10 ST),7,Gates7 (PSt7-10),4/10/19 11:14:14,default,58.858,µmol/L,26.217,¡C,1015.000,hPa,Humid,34,0
3105422,7/10/19 8:54:17,1.094,SABD0000000003 (OXY-10 ST),7,Gates7 (PSt7-10),4/10/19 11:14:14,default,58.871,µmol/L,26.219,¡C,1015.000,hPa,Humid,34,0
