Id,Date,Delta T [min],Device,Channel,Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],Error
2951115,19/9/19 8:40:26,0.000,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,186.462,µmol/L,27.769,¡C,1017.000,hPa,Humid,32,0
2951125,19/9/19 8:40:29,0.048,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,186.414,µmol/L,27.768,¡C,1017.000,hPa,Humid,32,0
2951135,19/9/19 8:40:32,0.098,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,186.378,µmol/L,27.763,¡C,1017.000,hPa,Humid,32,0
2951145,19/9/19 8:40:35,0.147,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,186.320,µmol/L,27.768,¡C,1017.000,hPa,Humid,32,0
2951155,19/9/19 8:40:38,0.198,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,186.314,µmol/L,27.777,¡C,1017.000,hPa,Humid,32,0
2951165,19/9/19 8:40:41,0.248,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,186.185,µmol/L,27.780,¡C,1017.000,hPa,Humid,32,0
2951175,19/9/19 8:40:44,0.298,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,186.361,µmol/L,27.766,¡C,1017.000,hPa,Humid,32,0
2951185,19/9/19 8:40:47,0.348,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,186.295,µmol/L,27.778,¡C,1017.000,hPa,Humid,32,0
2951195,19/9/19 8:40:50,0.397,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,186.207,µmol/L,27.776,¡C,1017.000,hPa,Humid,32,0
2951205,19/9/19 8:40:53,0.448,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,186.234,µmol/L,27.792,¡C,1017.000,hPa,Humid,32,0
2951215,19/9/19 8:40:56,0.498,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,186.135,µmol/L,27.792,¡C,1017.000,hPa,Humid,32,0
2951225,19/9/19 8:40:59,0.548,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,186.282,µmol/L,27.772,¡C,1017.000,hPa,Humid,32,0
2951235,19/9/19 8:41:02,0.598,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,186.083,µmol/L,27.784,¡C,1017.000,hPa,Humid,32,0
2951245,19/9/19 8:41:05,0.648,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,186.194,µmol/L,27.776,¡C,1017.000,hPa,Humid,32,0
2951255,19/9/19 8:41:08,0.698,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,186.194,µmol/L,27.776,¡C,1017.000,hPa,Humid,32,0
2951265,19/9/19 8:41:11,0.748,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,186.049,µmol/L,27.790,¡C,1017.000,hPa,Humid,32,0
2951275,19/9/19 8:41:14,0.798,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,185.943,µmol/L,27.800,¡C,1017.000,hPa,Humid,32,0
2951285,19/9/19 8:41:17,0.848,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,186.019,µmol/L,27.786,¡C,1017.000,hPa,Humid,32,0
2951295,19/9/19 8:41:20,0.898,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,186.170,µmol/L,27.780,¡C,1017.000,hPa,Humid,32,0
