Id,Date,Delta T [min],Device,Channel,Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],Error
2929865,18/9/19 14:44:15,0.000,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,221.461,µmol/L,24.018,¡C,1014.000,hPa,Humid,32,0
2929875,18/9/19 14:44:18,0.000,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,221.453,µmol/L,24.010,¡C,1014.000,hPa,Humid,32,0
2929885,18/9/19 14:44:21,0.097,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,221.384,µmol/L,24.021,¡C,1014.000,hPa,Humid,32,0
2929895,18/9/19 14:44:24,0.147,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,221.196,µmol/L,24.019,¡C,1014.000,hPa,Humid,32,0
2929905,18/9/19 14:44:27,0.197,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,221.120,µmol/L,24.022,¡C,1014.000,hPa,Humid,32,0
2929915,18/9/19 14:44:30,0.247,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,220.938,µmol/L,24.041,¡C,1014.000,hPa,Humid,32,0
2929925,18/9/19 14:44:33,0.297,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,220.963,µmol/L,24.043,¡C,1014.000,hPa,Humid,32,0
2929935,18/9/19 14:44:36,0.347,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,220.764,µmol/L,24.050,¡C,1014.000,hPa,Humid,32,0
2929945,18/9/19 14:44:39,0.397,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,220.980,µmol/L,24.041,¡C,1014.000,hPa,Humid,32,0
2929955,18/9/19 14:44:42,0.447,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,220.945,µmol/L,24.028,¡C,1014.000,hPa,Humid,32,0
2929965,18/9/19 14:44:45,0.497,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,220.945,µmol/L,24.031,¡C,1014.000,hPa,Humid,32,0
2929975,18/9/19 14:44:48,0.547,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,220.862,µmol/L,24.038,¡C,1014.000,hPa,Humid,32,0
2929985,18/9/19 14:44:51,0.597,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,220.728,µmol/L,24.049,¡C,1014.000,hPa,Humid,32,0
2929995,18/9/19 14:44:54,0.647,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,220.726,µmol/L,24.046,¡C,1014.000,hPa,Humid,32,0
2930005,18/9/19 14:44:57,0.696,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,220.840,µmol/L,24.056,¡C,1014.000,hPa,Humid,32,0
2930015,18/9/19 14:45:00,0.747,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,220.753,µmol/L,24.067,¡C,1014.000,hPa,Humid,32,0
2930025,18/9/19 14:48:20,4.081,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,210.457,µmol/L,29.001,¡C,1014.000,hPa,Humid,32,0
2930035,18/9/19 14:48:23,4.130,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,210.295,µmol/L,28.996,¡C,1014.000,hPa,Humid,32,0
2930045,18/9/19 14:48:26,4.180,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,210.462,µmol/L,28.979,¡C,1014.000,hPa,Humid,32,0
2930055,18/9/19 14:48:29,4.230,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,210.241,µmol/L,28.986,¡C,1014.000,hPa,Humid,32,0
2930065,18/9/19 14:48:32,4.280,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,210.173,µmol/L,28.985,¡C,1014.000,hPa,Humid,32,0
2930075,18/9/19 14:48:35,4.330,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,210.378,µmol/L,28.980,¡C,1014.000,hPa,Humid,32,0
2930085,18/9/19 14:48:38,4.380,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,210.236,µmol/L,28.999,¡C,1014.000,hPa,Humid,32,0
2930095,18/9/19 14:48:41,4.430,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,210.322,µmol/L,28.983,¡C,1014.000,hPa,Humid,32,0
2930105,18/9/19 14:48:44,4.480,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,210.226,µmol/L,28.992,¡C,1014.000,hPa,Humid,32,0
2930115,18/9/19 14:48:47,4.531,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,210.297,µmol/L,28.981,¡C,1014.000,hPa,Humid,32,0
2930125,18/9/19 14:48:50,4.580,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,210.438,µmol/L,28.974,¡C,1014.000,hPa,Humid,32,0
2930135,18/9/19 14:48:53,4.630,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,210.136,µmol/L,28.985,¡C,1014.000,hPa,Humid,32,0
2930145,18/9/19 14:48:56,4.680,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,210.223,µmol/L,28.980,¡C,1014.000,hPa,Humid,32,0
2930155,18/9/19 14:48:59,4.730,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,210.201,µmol/L,28.990,¡C,1014.000,hPa,Humid,32,0
