Id,Date,Delta T [min],Device,Channel,Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],Error
2929872,18/9/19 14:44:15,0.000,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),17/9/19 12:21:47,default,229.442,µmol/L,23.785,¡C,1014.000,hPa,Humid,34,0
2929882,18/9/19 14:44:18,0.000,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),17/9/19 12:21:47,default,229.478,µmol/L,23.783,¡C,1014.000,hPa,Humid,34,0
2929892,18/9/19 14:44:21,0.097,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),17/9/19 12:21:47,default,229.339,µmol/L,23.791,¡C,1014.000,hPa,Humid,34,0
2929902,18/9/19 14:44:24,0.147,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),17/9/19 12:21:47,default,229.424,µmol/L,23.788,¡C,1014.000,hPa,Humid,34,0
2929912,18/9/19 14:44:27,0.197,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),17/9/19 12:21:47,default,229.317,µmol/L,23.794,¡C,1014.000,hPa,Humid,34,0
2929922,18/9/19 14:44:30,0.247,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),17/9/19 12:21:47,default,229.239,µmol/L,23.790,¡C,1014.000,hPa,Humid,34,0
2929932,18/9/19 14:44:33,0.297,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),17/9/19 12:21:47,default,229.273,µmol/L,23.788,¡C,1014.000,hPa,Humid,34,0
2929942,18/9/19 14:44:36,0.347,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),17/9/19 12:21:47,default,229.230,µmol/L,23.804,¡C,1014.000,hPa,Humid,34,0
2929952,18/9/19 14:44:39,0.396,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),17/9/19 12:21:47,default,229.402,µmol/L,23.791,¡C,1014.000,hPa,Humid,34,0
2929962,18/9/19 14:44:42,0.447,SABD0000000003 (OXY-10 ST),2,Gates2 (PSt7-10),17/9/19 12:21:47,default,229.317,µmol/L,23.794,¡C,1014.000,hPa,Humid,34,0
