Id,Date,Delta T [min],Device,Channel,Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],Error
2975225,19/9/19 15:22:12,0.000,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,202.012,µmol/L,31.326,¡C,1014.000,hPa,Humid,32,0
2975235,19/9/19 15:22:15,0.046,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,201.892,µmol/L,31.344,¡C,1014.000,hPa,Humid,32,0
2975245,19/9/19 15:22:18,0.096,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,201.767,µmol/L,31.343,¡C,1014.000,hPa,Humid,32,0
2975255,19/9/19 15:22:21,0.146,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,201.844,µmol/L,31.337,¡C,1014.000,hPa,Humid,32,0
2975265,19/9/19 15:22:24,0.196,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,201.706,µmol/L,31.330,¡C,1014.000,hPa,Humid,32,0
2975275,19/9/19 15:22:27,0.246,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,201.812,µmol/L,31.319,¡C,1014.000,hPa,Humid,32,0
2975285,19/9/19 15:22:30,0.296,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,202.033,µmol/L,31.308,¡C,1014.000,hPa,Humid,32,0
2975295,19/9/19 15:22:33,0.346,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,201.665,µmol/L,31.333,¡C,1014.000,hPa,Humid,32,0
2975305,19/9/19 15:22:36,0.396,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,201.666,µmol/L,31.336,¡C,1014.000,hPa,Humid,32,0
2975315,19/9/19 15:22:39,0.446,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,201.466,µmol/L,31.332,¡C,1014.000,hPa,Humid,32,0
2975325,19/9/19 15:22:42,0.496,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,201.760,µmol/L,31.318,¡C,1014.000,hPa,Humid,32,0
2975335,19/9/19 15:22:45,0.545,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,201.632,µmol/L,31.318,¡C,1014.000,hPa,Humid,32,0
2975345,19/9/19 15:22:48,0.595,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,201.595,µmol/L,31.318,¡C,1014.000,hPa,Humid,32,0
2975355,19/9/19 15:22:51,0.646,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,201.817,µmol/L,31.307,¡C,1014.000,hPa,Humid,32,0
2975365,19/9/19 15:22:54,0.696,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,201.542,µmol/L,31.326,¡C,1014.000,hPa,Humid,32,0
2975375,19/9/19 15:22:57,0.746,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,201.515,µmol/L,31.319,¡C,1014.000,hPa,Humid,32,0
2975385,19/9/19 15:23:00,0.796,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,201.632,µmol/L,31.318,¡C,1014.000,hPa,Humid,32,0
2975395,19/9/19 15:23:03,0.845,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,201.688,µmol/L,31.309,¡C,1014.000,hPa,Humid,32,0
2975405,19/9/19 15:23:06,0.896,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,201.626,µmol/L,31.304,¡C,1014.000,hPa,Humid,32,0
2975415,19/9/19 15:23:09,0.946,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,201.774,µmol/L,31.307,¡C,1014.000,hPa,Humid,32,0
2975425,19/9/19 15:23:12,0.996,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,201.618,µmol/L,31.311,¡C,1014.000,hPa,Humid,32,0
2975435,19/9/19 15:23:15,1.046,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,201.715,µmol/L,31.305,¡C,1014.000,hPa,Humid,32,0
2975445,19/9/19 15:23:18,1.096,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,201.644,µmol/L,31.304,¡C,1014.000,hPa,Humid,32,0
2975455,19/9/19 15:23:21,1.146,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,201.646,µmol/L,31.304,¡C,1014.000,hPa,Humid,32,0
2975465,19/9/19 15:23:24,1.196,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,201.603,µmol/L,31.308,¡C,1014.000,hPa,Humid,32,0
2975475,19/9/19 15:23:27,1.246,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,201.737,µmol/L,31.302,¡C,1014.000,hPa,Humid,32,0
2975485,19/9/19 15:23:30,1.295,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,201.896,µmol/L,31.280,¡C,1014.000,hPa,Humid,32,0
2975495,19/9/19 15:23:33,1.345,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,201.446,µmol/L,31.312,¡C,1014.000,hPa,Humid,32,0
2975505,19/9/19 15:23:36,1.396,SABD0000000003 (OXY-10 ST),10,Gates10 (PSt7-10),17/9/19 12:42:33,default,201.447,µmol/L,31.306,¡C,1014.000,hPa,Humid,32,0
