Id,Date,Delta T [min],Device,Channel,Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],Error
2975231,19/9/19 15:22:12,0.000,SABD0000000003 (OXY-10 ST),4,Gates4 (PSt7-10),17/9/19 12:30:14,default,203.503,µmol/L,31.363,¡C,1015.000,hPa,Humid,34,0
2975241,19/9/19 15:22:15,0.046,SABD0000000003 (OXY-10 ST),4,Gates4 (PSt7-10),17/9/19 12:30:14,default,203.164,µmol/L,31.391,¡C,1015.000,hPa,Humid,34,0
2975251,19/9/19 15:22:18,0.096,SABD0000000003 (OXY-10 ST),4,Gates4 (PSt7-10),17/9/19 12:30:14,default,203.238,µmol/L,31.375,¡C,1015.000,hPa,Humid,34,0
2975260,19/9/19 15:22:21,0.146,SABD0000000003 (OXY-10 ST),4,Gates4 (PSt7-10),17/9/19 12:30:14,default,203.167,µmol/L,31.371,¡C,1015.000,hPa,Humid,34,0
2975270,19/9/19 15:22:24,0.196,SABD0000000003 (OXY-10 ST),4,Gates4 (PSt7-10),17/9/19 12:30:14,default,203.249,µmol/L,31.363,¡C,1015.000,hPa,Humid,34,0
2975280,19/9/19 15:22:27,0.245,SABD0000000003 (OXY-10 ST),4,Gates4 (PSt7-10),17/9/19 12:30:14,default,203.104,µmol/L,31.358,¡C,1015.000,hPa,Humid,34,0
2975291,19/9/19 15:22:30,0.296,SABD0000000003 (OXY-10 ST),4,Gates4 (PSt7-10),17/9/19 12:30:14,default,203.156,µmol/L,31.359,¡C,1015.000,hPa,Humid,34,0
2975301,19/9/19 15:22:33,0.346,SABD0000000003 (OXY-10 ST),4,Gates4 (PSt7-10),17/9/19 12:30:14,default,203.201,µmol/L,31.347,¡C,1015.000,hPa,Humid,34,0
2975311,19/9/19 15:22:36,0.396,SABD0000000003 (OXY-10 ST),4,Gates4 (PSt7-10),17/9/19 12:30:14,default,202.984,µmol/L,31.369,¡C,1015.000,hPa,Humid,34,0
2975321,19/9/19 15:22:39,0.446,SABD0000000003 (OXY-10 ST),4,Gates4 (PSt7-10),17/9/19 12:30:14,default,203.089,µmol/L,31.357,¡C,1015.000,hPa,Humid,34,0
2975331,19/9/19 15:22:42,0.496,SABD0000000003 (OXY-10 ST),4,Gates4 (PSt7-10),17/9/19 12:30:14,default,203.179,µmol/L,31.356,¡C,1015.000,hPa,Humid,34,0
2975341,19/9/19 15:22:45,0.546,SABD0000000003 (OXY-10 ST),4,Gates4 (PSt7-10),17/9/19 12:30:14,default,203.185,µmol/L,31.344,¡C,1015.000,hPa,Humid,34,0
2975350,19/9/19 15:22:48,0.596,SABD0000000003 (OXY-10 ST),4,Gates4 (PSt7-10),17/9/19 12:30:14,default,202.989,µmol/L,31.360,¡C,1015.000,hPa,Humid,34,0
2975361,19/9/19 15:22:51,0.645,SABD0000000003 (OXY-10 ST),4,Gates4 (PSt7-10),17/9/19 12:30:14,default,203.283,µmol/L,31.333,¡C,1015.000,hPa,Humid,34,0
2975370,19/9/19 15:22:54,0.696,SABD0000000003 (OXY-10 ST),4,Gates4 (PSt7-10),17/9/19 12:30:14,default,203.089,µmol/L,31.363,¡C,1015.000,hPa,Humid,34,0
