Id,Date,Delta T [min],Device,Channel,Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],Error
3347224,1/11/19 11:46:08,0.000,SABD0000000003 (OXY-10 ST),3,Gates3 (PSt7-10),1/11/19 10:03:07,default,104.528,µmol/L,27.074,¡C,1012.000,hPa,Humid,34,0
3347234,1/11/19 11:46:11,0.049,SABD0000000003 (OXY-10 ST),3,Gates3 (PSt7-10),1/11/19 10:03:07,default,103.971,µmol/L,27.179,¡C,1012.000,hPa,Humid,34,0
3347244,1/11/19 11:46:14,0.099,SABD0000000003 (OXY-10 ST),3,Gates3 (PSt7-10),1/11/19 10:03:07,default,104.000,µmol/L,27.215,¡C,1012.000,hPa,Humid,34,0
3347254,1/11/19 11:46:17,0.150,SABD0000000003 (OXY-10 ST),3,Gates3 (PSt7-10),1/11/19 10:03:07,default,103.873,µmol/L,27.245,¡C,1012.000,hPa,Humid,34,0
3347264,1/11/19 11:46:20,0.200,SABD0000000003 (OXY-10 ST),3,Gates3 (PSt7-10),1/11/19 10:03:07,default,104.138,µmol/L,27.244,¡C,1012.000,hPa,Humid,34,0
3347274,1/11/19 11:46:23,0.249,SABD0000000003 (OXY-10 ST),3,Gates3 (PSt7-10),1/11/19 10:03:07,default,104.271,µmol/L,27.245,¡C,1012.000,hPa,Humid,34,0
3347284,1/11/19 11:46:26,0.299,SABD0000000003 (OXY-10 ST),3,Gates3 (PSt7-10),1/11/19 10:03:07,default,104.500,µmol/L,27.229,¡C,1012.000,hPa,Humid,34,0
3347294,1/11/19 11:46:29,0.349,SABD0000000003 (OXY-10 ST),3,Gates3 (PSt7-10),1/11/19 10:03:07,default,104.500,µmol/L,27.247,¡C,1012.000,hPa,Humid,34,0
3347304,1/11/19 11:46:32,0.399,SABD0000000003 (OXY-10 ST),3,Gates3 (PSt7-10),1/11/19 10:03:07,default,104.589,µmol/L,27.245,¡C,1012.000,hPa,Humid,34,0
3347314,1/11/19 11:46:35,0.449,SABD0000000003 (OXY-10 ST),3,Gates3 (PSt7-10),1/11/19 10:03:07,default,104.832,µmol/L,27.238,¡C,1012.000,hPa,Humid,34,0
