Id,Date,Delta T [min],Device,Channel,Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],Error
3258958,20/10/19 9:01:11,0.000,SABD0000000003 (OXY-10 ST),9,Gates9 (PSt7-10),19/10/19 8:03:07,default,89.857,µmol/L,26.388,¡C,1018.000,hPa,Humid,34,0
3258969,20/10/19 9:01:14,0.048,SABD0000000003 (OXY-10 ST),9,Gates9 (PSt7-10),19/10/19 8:03:07,default,89.369,µmol/L,26.385,¡C,1018.000,hPa,Humid,34,0
3258979,20/10/19 9:01:17,0.098,SABD0000000003 (OXY-10 ST),9,Gates9 (PSt7-10),19/10/19 8:03:07,default,89.089,µmol/L,26.358,¡C,1018.000,hPa,Humid,34,0
3258988,20/10/19 9:01:20,0.148,SABD0000000003 (OXY-10 ST),9,Gates9 (PSt7-10),19/10/19 8:03:07,default,88.764,µmol/L,26.376,¡C,1018.000,hPa,Humid,34,0
3258998,20/10/19 9:01:23,0.199,SABD0000000003 (OXY-10 ST),9,Gates9 (PSt7-10),19/10/19 8:03:07,default,88.470,µmol/L,26.360,¡C,1018.000,hPa,Humid,34,0
3259008,20/10/19 9:01:26,0.249,SABD0000000003 (OXY-10 ST),9,Gates9 (PSt7-10),19/10/19 8:03:07,default,88.112,µmol/L,26.367,¡C,1018.000,hPa,Humid,34,0
3259019,20/10/19 9:01:29,0.298,SABD0000000003 (OXY-10 ST),9,Gates9 (PSt7-10),19/10/19 8:03:07,default,87.882,µmol/L,26.351,¡C,1018.000,hPa,Humid,34,0
3259029,20/10/19 9:01:32,0.348,SABD0000000003 (OXY-10 ST),9,Gates9 (PSt7-10),19/10/19 8:03:07,default,87.555,µmol/L,26.361,¡C,1018.000,hPa,Humid,34,0
3259039,20/10/19 9:01:35,0.398,SABD0000000003 (OXY-10 ST),9,Gates9 (PSt7-10),19/10/19 8:03:07,default,87.229,µmol/L,26.364,¡C,1018.000,hPa,Humid,34,0
3259049,20/10/19 9:01:38,0.448,SABD0000000003 (OXY-10 ST),9,Gates9 (PSt7-10),19/10/19 8:03:07,default,86.967,µmol/L,26.360,¡C,1018.000,hPa,Humid,34,0
3259059,20/10/19 9:01:41,0.498,SABD0000000003 (OXY-10 ST),9,Gates9 (PSt7-10),19/10/19 8:03:07,default,86.731,µmol/L,26.350,¡C,1018.000,hPa,Humid,34,0
3259069,20/10/19 9:01:44,0.548,SABD0000000003 (OXY-10 ST),9,Gates9 (PSt7-10),19/10/19 8:03:07,default,86.502,µmol/L,26.354,¡C,1018.000,hPa,Humid,34,0
3259079,20/10/19 9:01:47,0.599,SABD0000000003 (OXY-10 ST),9,Gates9 (PSt7-10),19/10/19 8:03:07,default,86.356,µmol/L,26.346,¡C,1018.000,hPa,Humid,34,0
3259088,20/10/19 9:01:50,0.649,SABD0000000003 (OXY-10 ST),9,Gates9 (PSt7-10),19/10/19 8:03:07,default,86.130,µmol/L,26.343,¡C,1018.000,hPa,Humid,34,0
3259099,20/10/19 9:01:53,0.698,SABD0000000003 (OXY-10 ST),9,Gates9 (PSt7-10),19/10/19 8:03:07,default,85.959,µmol/L,26.342,¡C,1018.000,hPa,Humid,34,0
