Id,Date,Delta T [min],Device,Channel,Sensor,Calibration,User,Oxygen,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],Error
3083566,6/10/19 8:47:02,14.408,SABD0000000003 (OXY-10 ST),3,Gates3 (PSt7-10),4/10/19 11:15:00,default,52.909,µmol/L,26.427,¡C,1015.000,hPa,Humid,34,0
3083570,6/10/19 8:47:04,14.447,SABD0000000003 (OXY-10 ST),3,Gates3 (PSt7-10),4/10/19 11:15:00,default,52.903,µmol/L,26.424,¡C,1015.000,hPa,Humid,34,0
3083575,6/10/19 8:47:06,14.483,SABD0000000003 (OXY-10 ST),3,Gates3 (PSt7-10),4/10/19 11:15:00,default,52.889,µmol/L,26.427,¡C,1015.000,hPa,Humid,34,0
3083581,6/10/19 8:47:08,14.517,SABD0000000003 (OXY-10 ST),3,Gates3 (PSt7-10),4/10/19 11:15:00,default,52.903,µmol/L,26.420,¡C,1015.000,hPa,Humid,34,0
3083588,6/10/19 8:47:10,14.548,SABD0000000003 (OXY-10 ST),3,Gates3 (PSt7-10),4/10/19 11:15:00,default,52.871,µmol/L,26.433,¡C,1015.000,hPa,Humid,34,0
3083595,6/10/19 8:47:12,14.585,SABD0000000003 (OXY-10 ST),3,Gates3 (PSt7-10),4/10/19 11:15:00,default,52.929,µmol/L,26.412,¡C,1015.000,hPa,Humid,34,0
3083603,6/10/19 8:47:14,14.620,SABD0000000003 (OXY-10 ST),3,Gates3 (PSt7-10),4/10/19 11:15:00,default,52.895,µmol/L,26.415,¡C,1015.000,hPa,Humid,34,0
3083612,6/10/19 8:47:17,14.658,SABD0000000003 (OXY-10 ST),3,Gates3 (PSt7-10),4/10/19 11:15:00,default,52.886,µmol/L,26.404,¡C,1015.000,hPa,Humid,34,0
3083622,6/10/19 8:47:20,14.705,SABD0000000003 (OXY-10 ST),3,Gates3 (PSt7-10),4/10/19 11:15:00,default,52.888,µmol/L,26.413,¡C,1015.000,hPa,Humid,34,0
3083632,6/10/19 8:47:23,14.755,SABD0000000003 (OXY-10 ST),3,Gates3 (PSt7-10),4/10/19 11:15:00,default,52.885,µmol/L,26.412,¡C,1015.000,hPa,Humid,34,0
3083642,6/10/19 8:47:26,14.804,SABD0000000003 (OXY-10 ST),3,Gates3 (PSt7-10),4/10/19 11:15:00,default,52.847,µmol/L,26.425,¡C,1015.000,hPa,Humid,34,0
3083652,6/10/19 8:47:29,14.854,SABD0000000003 (OXY-10 ST),3,Gates3 (PSt7-10),4/10/19 11:15:00,default,52.877,µmol/L,26.425,¡C,1015.000,hPa,Humid,34,0
3083662,6/10/19 8:47:32,14.904,SABD0000000003 (OXY-10 ST),3,Gates3 (PSt7-10),4/10/19 11:15:00,default,52.876,µmol/L,26.415,¡C,1015.000,hPa,Humid,34,0
3083672,6/10/19 8:47:35,14.954,SABD0000000003 (OXY-10 ST),3,Gates3 (PSt7-10),4/10/19 11:15:00,default,52.873,µmol/L,26.414,¡C,1015.000,hPa,Humid,34,0
3083682,6/10/19 8:47:38,15.005,SABD0000000003 (OXY-10 ST),3,Gates3 (PSt7-10),4/10/19 11:15:00,default,52.862,µmol/L,26.429,¡C,1015.000,hPa,Humid,34,0
3083692,6/10/19 8:47:41,15.055,SABD0000000003 (OXY-10 ST),3,Gates3 (PSt7-10),4/10/19 11:15:00,default,52.841,µmol/L,26.430,¡C,1015.000,hPa,Humid,34,0
3083702,6/10/19 8:47:44,15.105,SABD0000000003 (OXY-10 ST),3,Gates3 (PSt7-10),4/10/19 11:15:00,default,52.856,µmol/L,26.421,¡C,1014.000,hPa,Humid,34,0
3083712,6/10/19 8:47:47,15.155,SABD0000000003 (OXY-10 ST),3,Gates3 (PSt7-10),4/10/19 11:15:00,default,52.873,µmol/L,26.412,¡C,1014.000,hPa,Humid,34,0
3083722,6/10/19 8:47:50,15.205,SABD0000000003 (OXY-10 ST),3,Gates3 (PSt7-10),4/10/19 11:15:00,default,52.878,µmol/L,26.410,¡C,1015.000,hPa,Humid,34,0
3083732,6/10/19 8:47:53,15.255,SABD0000000003 (OXY-10 ST),3,Gates3 (PSt7-10),4/10/19 11:15:00,default,52.863,µmol/L,26.409,¡C,1014.000,hPa,Humid,34,0
3083742,6/10/19 8:47:56,15.305,SABD0000000003 (OXY-10 ST),3,Gates3 (PSt7-10),4/10/19 11:15:00,default,52.915,µmol/L,26.393,¡C,1015.000,hPa,Humid,34,0
